StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q8,MFQV_1_Ce,MFQV_2_Ce,MFQV_3_Ce,MFQV_4_Ce,MFQV_5_Ce,MFQV_6_Ce,MFQV_7_Ce,MFQV_8_Ce,MFQV_9_Ce,MFQV_10_Ce,MFQV_11_Ce,MFQV_12_Ce,MFQV_13_Ce,MFQV_14_Ce,MFQV_15_Ce,MFQV_16_Ce,MFQV_17_Cpa,MFQV_18_Cpa,MFQV_19_Cpa,MFQV_20_Cpa,MFQV_21_Cpa,MFQV_22_Cpa,MFQV_23_Cpa,MFQV_24_Cpa,MFQV_25_Cpa,MFQV_26_Cph,MFQV_27_Cph,MFQV_28_Cph,MFQV_29_Cph,MFQV_30_Cph,MFQV_31_Cph,MFQV_32_Cph,MFQV_33_F,MFQV_34_F,MFQV_35_F,MFQV_36_F,MFQV_37_F,MFQV_38_F,MFQV_39_F,MFQV_40_F,MFQV_41_F,MFQV_42_F,MFQV_43_F,MFQV_44_F,MFQV_45_F,MFQV_46_F,MFQV_47_F,MFQV_48_F,MFQV_49_F,MFQV_50_L,MFQV_51_L,MFQV_52_L,MFQV_53_L,MFQV_54_L,MFQV_55_L,MFQV_56_L,MFQV_57_L,MFQV_58_L,MFQV_59_L,MFQV_60_L,MFQV_61_L,MFQV_62_L,MFQV_63_L,MFQV_64_L,MFQV_65_L,MFQV_66_L,MFQV_67_A,MFQV_68_A,MFQV_69_A,MFQV_70_A,MFQV_71_A,MFQV_72_A,MFQV_73_A,MFQV_74_A,MFQV_75_A,MFQV_76_A,MFQV_77_A,MFQV_78_A,MFQV_79_A,MFQV_80_A,MFQV_81_A,MFQV_82_A,MFQV_83_A,MFQV_84_I,MFQV_85_I,MFQV_86_I,MFQV_87_I,MFQV_88_I,MFQV_89_I,MFQV_90_I,MFQV_91_I,MFQV_92_I,MFQV_93_I,MFQV_94_I,MFQV_95_I,MFQV_96_I,MFQV_97_I,MFQV_98_I,MFQV_99_I,MFQV_100_S,MFQV_101_S,MFQV_102_S,MFQV_103_S,MFQV_104_S,MFQV_105_S,MFQV_106_S,MFQV_107_S,MFQV_108_S,MFQV_109_S,MFQV_110_S,MFQV_111_S,MFQV_112_S,MFQV_113_S,MFQV_114_S,MFQV_115_S,MFQV_116_S,MFQR_1_C,MFQR_2_F,MFQR_3_I,MFQR_4_A,MFQR_5_P,MFQR_6_d,MFQR_7_C,MFQR_8_F,MFQR_9_I,MFQR_10_A,MFQR_11_P,MFQR_12_C,MFQR_13_F,MFQR_14_I,MFQR_15_A,MFQR_16_P,MFQJ_17_C,MFQJ_18_F,MFQJ_19_I,MFQJ_20_A,MFQJ_21_P,MFQJ_22_d,MFQJ_23_C,MFQJ_24_F,MFQJ_25_I,MFQJ_26_A,MFQJ_27_P,MFQJ_28_C,MFQJ_29_F,MFQJ_30_I,MFQJ_31_A,MFQJ_32_P,dum1,dum2,dum3,Politics_1,Politics_2,Politics_3,Politics_4,PolOrient,gender,gender_3_TEXT,Prefecture,age_1,Edu,Occup.,SES,Religion,Funeral,Funeral_8_TEXT,Q32,Q33,Q33_2_TEXT,SBS_1,SBS_2,SBS_3,SBS_4,SBS_5,SBS_6
2022/6/10 13:38,2022/6/10 14:06,100,1671,1,2022/6/10 14:06,R_Aap0iyOFn2lV6oh,anonymous,JA,2,4,4,5,4,4,5,5,5,4,5,4,4,2,3,3,5,5,5,5,5,4,5,5,4,5,5,4,5,5,2,4,3,5,4,4,5,5,5,5,3,4,4,3,5,5,5,4,5,5,3,2,4,3,5,5,4,5,5,5,3,3,1,2,5,1,3,3,5,5,5,4,3,5,5,4,4,2,2,5,5,4,4,5,3,3,5,2,4,3,4,4,1,5,3,3,4,2,4,3,5,5,5,5,4,5,5,4,5,2,4,4,5,5,2,5,4,11,10,10,10,11,7,11,11,11,11,11,11,11,9,11,9,5,6,4,5,6,6,6,5,2,5,6,5,4,3,4,5,0,0,0,5,6,3,5,5,1,,4,41,3,3,2,なし,1,,1,1,,7,6,7,7,6,8
2022/6/10 13:36,2022/6/10 14:07,100,1877,1,2022/6/10 14:07,R_9LBRUD0hJWM0w25,anonymous,JA,2,4,3,5,2,5,5,5,5,3,3,5,3,1,3,3,5,5,3,5,5,5,5,5,5,5,5,4,5,4,3,4,4,4,5,4,4,3,5,3,5,4,3,3,3,4,3,3,5,5,5,3,5,5,5,5,5,5,5,4,5,5,3,5,5,3,3,1,1,4,5,1,3,5,4,4,1,2,1,4,4,2,2,3,2,2,1,2,4,2,2,3,2,3,1,1,4,2,1,3,3,4,5,5,5,5,4,3,5,4,3,3,5,2,1,4,3,10,8,7,1,10,1,8,8,8,7,8,11,11,9,10,1,4,3,4,2,4,5,6,4,1,4,3,3,4,4,3,3,0,0,0,3,7,3,3,6,1,,9,42,4,1,3,なし,2,,1,1,,1,1,1,1,1,1
2022/6/10 14:03,2022/6/10 14:07,100,243,1,2022/6/10 14:07,R_tXwhsIVQ8H14QBH,anonymous,JA,2,3,4,2,4,3,3,2,4,3,3,3,4,4,3,3,4,4,3,4,4,3,4,3,4,3,4,3,3,3,4,4,4,3,4,3,3,4,2,2,2,3,3,3,4,2,2,2,3,2,4,4,4,3,3,2,3,3,3,3,4,2,4,3,2,3,3,3,2,4,2,4,4,3,4,3,4,3,3,3,2,2,2,4,3,3,4,3,3,4,3,2,4,2,4,3,2,4,3,2,4,3,3,3,2,4,3,3,2,4,2,2,2,2,2,3,2,8,9,9,9,7,9,8,7,7,10,9,8,8,9,8,9,4,3,2,3,2,4,3,4,2,3,5,4,5,3,4,4,0,0,0,4,5,4,3,4,4,,20,38,4,1,3,なし,1,,1,1,,5,4,4,6,5,6
2022/6/10 13:36,2022/6/10 14:08,100,1899,1,2022/6/10 14:08,R_30oAKGXbflfvRfg,anonymous,JA,2,5,4,4,3,4,5,5,5,3,4,5,4,4,5,4,5,5,5,4,5,5,5,5,1,5,2,5,5,2,3,4,3,5,5,5,3,4,5,3,1,5,4,2,4,5,5,4,5,5,4,3,4,5,5,5,5,5,5,5,4,5,4,2,5,2,3,4,3,4,5,4,4,5,5,3,3,1,3,5,4,3,3,4,3,4,5,2,3,2,5,4,2,4,4,1,5,1,5,3,5,5,4,5,4,4,5,4,5,4,3,5,5,1,3,4,4,11,8,9,9,9,1,11,10,9,9,11,11,11,9,10,10,5,6,6,5,6,6,6,5,3,5,5,6,2,2,4,5,0,0,0,5,6,3,4,7,2,,40,42,2,3,3,日本神道、仏教,1,,1,1,,9,9,9,9,9,9
2022/6/10 13:27,2022/6/10 14:08,100,2448,1,2022/6/10 14:08,R_2U4OWrlGHeXYOiP,anonymous,JA,2,3,4,4,4,4,4,5,5,3,3,3,2,3,2,2,5,5,4,4,5,4,4,5,2,5,3,4,4,3,3,5,4,4,5,2,1,4,5,3,4,3,3,3,2,3,4,3,5,5,3,2,5,3,3,4,3,5,4,5,2,2,1,2,3,3,3,4,2,3,4,3,3,4,3,2,3,1,2,4,5,3,3,1,1,1,3,2,5,1,3,3,2,3,1,1,4,2,2,3,2,5,3,4,2,5,5,3,5,4,5,4,4,3,2,3,3,10,10,7,8,10,1,9,10,8,8,9,10,9,8,10,9,4,5,5,4,5,5,6,5,3,4,4,5,2,4,3,3,0,0,0,4,5,3,4,7,2,,27,40,2,2,1,なし,6,,1,1,,2,2,2,2,1,3
2022/6/10 13:43,2022/6/10 14:10,100,1638,1,2022/6/10 14:10,R_6yWDOLcEv3hCn3H,anonymous,JA,2,3,4,2,2,2,4,4,4,2,3,2,2,1,1,2,4,4,3,3,5,5,3,3,2,3,4,5,5,5,5,5,5,5,5,4,4,5,5,3,5,4,4,3,3,4,4,3,5,5,4,3,5,4,5,4,5,5,5,4,4,4,2,2,5,1,4,3,3,4,5,3,3,5,2,4,2,1,1,4,3,3,3,2,2,1,2,1,4,1,5,3,1,3,3,1,4,2,2,3,3,4,4,5,2,5,3,4,5,2,3,4,4,1,4,4,3,10,10,7,1,9,7,10,10,8,7,9,10,11,8,11,1,5,6,5,1,3,6,4,5,2,4,1,3,4,3,3,4,0,0,0,3,5,5,4,7,2,,13,28,2,2,4,なし,1,,1,1,,1,1,1,1,1,7
2022/6/10 13:42,2022/6/10 14:10,100,1683,1,2022/6/10 14:10,R_20PayJe6Jk4SN4i,anonymous,JA,2,4,4,3,3,4,4,4,4,5,3,4,4,3,4,4,5,5,4,5,4,4,4,5,3,5,5,3,5,2,4,5,3,5,4,4,4,4,3,4,3,3,4,3,3,4,4,4,5,5,3,3,4,4,4,5,4,5,4,4,3,5,4,1,4,4,4,3,3,5,5,3,4,4,4,4,4,3,2,4,4,3,4,4,3,3,4,4,3,2,3,3,3,3,3,1,4,2,4,3,5,5,5,5,3,4,5,4,5,4,1,5,5,2,2,4,3,11,9,7,7,10,1,11,10,9,8,11,11,11,8,10,8,6,5,4,2,6,6,6,5,3,5,5,6,4,3,3,4,4,5,4,6,5,4,3,3,2,,27,53,4,1,3,なし,1,,1,1,,5,4,7,4,4,7
2022/6/10 13:58,2022/6/10 14:10,100,744,1,2022/6/10 14:10,R_2OHLsintKdTGJN4,anonymous,JA,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,4,5,3,5,5,5,4,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,2,3,5,5,3,2,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,4,5,5,5,4,5,5,5,3,5,5,5,3,5,4,4,5,5,2,4,5,3,4,5,5,11,11,9,10,11,1,11,11,10,8,9,10,11,10,11,1,5,6,4,5,6,6,6,5,3,3,3,3,4,3,3,5,0,0,0,5,6,4,2,5,1,,25,26,3,3,2,なし,1,,1,1,,6,6,7,9,8,7
2022/6/10 13:48,2022/6/10 14:11,100,1335,1,2022/6/10 14:11,R_77DjoxskFuolhN7,anonymous,JA,2,5,4,5,4,5,5,5,5,3,4,4,5,3,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,3,3,5,5,5,5,5,5,4,5,3,3,2,4,3,3,4,5,5,4,5,3,3,4,4,3,5,3,5,4,4,3,3,3,2,4,3,2,3,3,3,5,3,3,5,3,3,3,3,2,4,4,3,3,3,3,1,3,3,4,1,3,4,2,4,2,3,3,2,3,2,5,3,3,4,3,4,4,3,4,5,3,3,5,1,4,3,4,10,10,7,8,9,7,10,9,9,9,9,11,10,10,9,8,4,5,4,4,5,5,5,4,4,3,3,6,4,3,5,2,0,0,0,4,5,4,4,999,1,,27,29,4,2,3,なし,1,,1,1,,5,6,5,6,5,6
2022/6/10 13:44,2022/6/10 14:11,100,1624,1,2022/6/10 14:11,R_1F8U6HnkHDE5PpB,anonymous,JA,2,3,3,3,3,4,3,5,3,3,3,3,3,2,2,3,4,3,3,3,3,3,2,3,2,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,5,5,3,1,4,3,3,4,4,4,3,3,2,2,1,2,4,3,2,3,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,3,3,3,3,3,4,3,3,3,5,5,4,4,4,3,4,3,5,3,2,4,4,3,3,4,2,10,9,9,9,9,1,9,8,10,8,10,10,9,8,9,7,4,6,5,4,6,6,5,4,5,6,4,5,3,4,4,4,0,0,0,4,4,4,4,5,2,,27,40,4,1,3,なし,1,,1,1,,5,5,5,5,5,8
2022/6/10 14:03,2022/6/10 14:11,100,474,1,2022/6/10 14:11,R_2YVWLqYIcYLYOX1,anonymous,JA,2,2,2,3,2,2,2,3,3,2,3,4,2,4,3,2,4,2,3,3,2,3,2,3,2,4,4,3,2,2,2,3,2,2,4,3,3,3,4,2,4,2,4,3,2,2,4,4,3,2,2,2,3,3,3,2,4,2,4,3,3,3,4,4,3,4,4,4,2,3,4,4,3,4,3,3,4,4,2,3,2,3,4,4,3,2,3,3,4,2,3,3,3,3,3,3,2,4,2,3,4,4,3,4,2,4,3,2,4,2,4,2,2,3,3,4,3,7,9,8,8,9,8,9,10,9,8,9,8,7,8,9,9,3,4,5,3,3,2,2,3,4,3,3,4,3,2,3,5,0,0,0,4,3,2,3,6,4,,14,32,4,1,3,なし,1,,1,1,,5,6,7,3,5,4
2022/6/10 13:34,2022/6/10 14:12,100,2272,1,2022/6/10 14:12,R_3p6fyDxnFN9ss5o,anonymous,JA,2,4,5,3,3,3,3,4,3,4,3,3,3,2,2,2,3,5,5,5,5,4,4,4,4,4,4,4,5,3,4,4,4,4,5,3,5,4,5,3,1,4,3,3,4,4,5,1,5,4,3,3,4,4,4,4,4,4,4,4,1,4,2,2,3,2,2,4,4,4,4,5,4,4,3,4,4,3,2,5,5,3,3,4,3,2,2,2,2,2,3,3,3,3,2,2,3,2,3,3,1,4,3,4,2,4,4,1,4,3,2,5,4,2,1,4,4,10,8,8,7,9,7,9,9,9,1,9,10,9,8,9,10,4,5,5,3,5,5,5,5,3,5,5,5,2,2,3,4,3,4,3,5,4,4,3,6,1,,11,49,2,2,3,なし,1,,1,1,,5,7,7,7,7,7
2022/6/10 13:55,2022/6/10 14:12,100,1008,1,2022/6/10 14:12,R_2SJQISnLY5X7Dhl,anonymous,JA,2,4,5,3,4,4,4,5,4,3,4,5,4,4,4,3,3,5,4,4,5,4,4,5,4,4,3,3,5,5,4,3,4,4,4,3,4,5,3,4,4,5,4,5,4,4,3,4,4,3,3,4,4,4,3,3,4,4,4,4,3,3,4,4,3,4,3,5,4,5,5,3,5,3,3,5,3,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,5,3,4,4,3,5,5,4,3,5,4,5,3,5,4,4,4,10,9,9,10,10,10,10,10,10,10,10,9,11,11,11,11,5,4,5,6,6,5,5,5,4,5,5,6,5,5,5,5,0,0,0,6,6,7,6,6,2,,27,32,4,1,3,仏教,1,,1,1,,7,8,7,6,7,7
2022/6/10 14:01,2022/6/10 14:12,100,674,1,2022/6/10 14:12,R_3DbDjsoL3qDpfDY,anonymous,JA,2,4,3,3,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,3,4,2,3,4,3,3,3,4,4,5,3,3,4,3,3,3,3,3,3,4,4,4,3,4,4,3,3,4,4,4,4,3,4,4,2,5,3,4,4,5,5,5,4,5,4,5,4,5,4,4,3,4,3,4,4,4,10,10,9,11,10,8,11,10,10,10,11,11,10,9,10,11,5,6,5,6,6,6,6,6,5,6,6,6,6,6,3,6,0,0,0,5,5,4,5,5,2,,11,43,4,1,3,キリスト教,3,,1,1,,8,8,2,2,8,8
2022/6/10 13:34,2022/6/10 14:13,100,2324,1,2022/6/10 14:13,R_Bz7ZMcX1GjJxLi1,anonymous,JA,2,5,4,4,5,5,5,5,5,5,5,5,5,4,3,3,5,5,4,5,5,5,5,5,3,5,4,5,5,3,3,5,3,5,5,3,2,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,2,5,5,5,5,5,5,4,5,5,4,5,3,3,3,4,2,5,2,3,5,2,5,3,3,2,5,5,2,3,3,4,2,3,5,5,1,5,5,3,5,5,1,5,1,5,5,5,3,5,5,2,5,5,2,5,3,2,5,5,2,5,3,2,11,11,8,1,9,1,11,11,11,8,9,11,11,7,9,7,2,5,3,1,6,5,6,5,2,2,2,2,5,2,2,4,1,1,1,4,5,4,5,999,1,,13,50,1,4,3,なし,1,,1,1,,1,1,1,1,1,1
2022/6/10 14:00,2022/6/10 14:13,100,808,1,2022/6/10 14:13,R_1Csk9bp4ZX5LF7F,anonymous,JA,2,5,4,4,3,4,3,5,3,4,4,4,3,3,1,2,5,5,4,5,4,5,5,5,3,5,5,5,5,1,4,3,3,4,4,4,1,3,4,4,1,5,5,3,4,4,4,5,4,5,5,3,5,3,4,4,4,5,4,4,4,4,1,2,4,5,3,4,4,5,5,4,3,4,3,4,3,4,5,5,4,4,3,4,4,2,4,5,4,2,2,1,4,4,5,2,2,2,2,4,5,5,5,3,5,3,5,4,5,3,4,4,5,1,1,5,3,11,11,8,9,10,1,11,10,9,7,9,11,11,1,11,8,4,5,5,5,6,6,6,4,2,1,6,6,3,4,4,5,5,5,4,6,5,4,2,7,2,,11,39,4,1,3,無宗教,1,,1,1,,5,6,7,5,3,5
2022/6/10 13:54,2022/6/10 14:13,100,1169,1,2022/6/10 14:13,R_21pnzx4euvP1T8U,anonymous,JA,2,5,4,4,3,3,3,5,4,5,4,4,3,3,3,3,5,5,5,5,4,5,5,5,1,5,3,2,5,4,3,3,4,5,2,5,1,4,5,3,5,5,5,3,3,4,4,3,5,5,2,1,5,5,2,2,2,3,4,4,3,3,1,2,4,4,2,5,4,4,5,4,4,5,3,2,3,3,3,5,4,4,3,2,4,4,3,5,3,4,4,4,4,3,3,2,4,3,4,3,3,5,4,4,2,3,3,4,3,4,3,3,4,3,2,3,1,11,10,8,10,9,8,10,9,11,10,10,11,11,11,11,1,4,5,3,6,5,6,6,4,3,3,4,6,3,5,6,5,4,2,3,5,6,3,3,9,2,,13,32,2,1,3,なし,1,,1,1,,2,4,6,5,7,8
2022/6/10 14:04,2022/6/10 14:14,100,591,1,2022/6/10 14:14,R_22wYN7x5Cdhx3Z6,anonymous,JA,2,4,3,3,2,3,5,5,4,3,4,3,3,1,2,1,4,4,3,3,4,3,3,4,2,4,4,3,4,2,3,3,3,4,4,4,3,4,4,3,5,3,3,3,3,4,4,3,5,5,3,2,3,3,4,4,4,4,3,4,3,3,2,2,4,3,2,3,3,3,4,1,3,4,4,3,3,2,2,4,3,3,3,3,2,2,3,2,3,1,2,2,2,3,2,1,2,2,1,2,3,3,4,4,2,3,4,4,5,2,2,3,4,1,3,3,3,10,10,7,8,9,1,10,11,8,9,9,8,10,8,9,7,4,4,5,5,5,6,4,5,3,4,4,2,2,3,3,4,0,0,0,4,4,6,5,8,2,,14,43,4,3,3,仏教,1,,1,1,,5,4,4,3,3,6
2022/6/10 13:57,2022/6/10 14:14,100,1033,1,2022/6/10 14:14,R_1IY4XVVxj4jDtTJ,anonymous,JA,2,5,5,3,3,5,5,5,4,3,4,3,3,5,3,4,5,5,5,4,5,5,4,5,4,5,4,4,4,3,4,3,4,5,5,5,4,4,5,4,4,3,3,4,3,4,5,4,5,5,4,3,4,4,4,4,3,4,4,4,3,5,3,3,3,3,3,3,4,3,5,3,3,5,2,3,4,3,3,3,4,3,3,3,3,2,2,2,3,2,3,3,2,3,2,2,2,3,3,3,3,5,3,5,2,4,3,3,5,4,5,4,3,1,2,3,2,11,8,8,7,10,7,11,9,10,8,9,10,11,10,11,7,5,4,4,4,6,6,6,4,5,4,4,4,4,3,4,5,0,0,0,5,6,3,3,2,2,,28,47,4,2,3,仏教,1,,1,1,,3,3,2,2,2,4
2022/6/10 13:49,2022/6/10 14:14,100,1529,1,2022/6/10 14:14,R_1kY6357XEnyVUM1,anonymous,JA,2,4,4,4,3,4,3,4,4,2,3,4,2,4,3,4,5,5,5,4,4,4,4,4,2,5,4,4,5,3,3,4,4,5,5,4,3,4,5,3,5,3,5,5,2,3,4,5,4,5,4,1,5,3,2,4,3,5,3,4,3,3,2,2,4,2,2,3,3,2,5,3,3,4,5,3,4,3,3,5,4,4,3,3,3,2,3,2,3,2,3,3,2,3,3,3,3,2,4,2,5,5,4,4,4,4,5,4,5,4,2,5,4,1,2,4,4,10,9,9,8,10,7,11,9,9,10,10,11,10,10,11,10,4,4,4,4,6,6,6,5,4,6,5,6,3,3,4,4,0,0,0,4,5,6,4,5,1,,4,46,4,6,3,なし,1,,1,1,,3,5,3,5,5,6
2022/6/10 13:19,2022/6/10 14:15,100,3323,1,2022/6/10 14:15,R_1AoVbzFSTDSJcel,anonymous,JA,2,3,3,2,2,2,3,4,3,3,3,3,2,2,2,2,4,5,4,4,4,3,3,3,3,5,4,3,4,3,3,3,4,4,3,4,3,3,4,3,4,4,3,4,3,3,3,3,5,5,4,4,4,3,4,4,5,4,3,4,3,4,3,2,3,1,3,3,2,3,4,3,3,4,3,3,3,2,2,3,3,3,3,3,1,3,2,2,3,1,2,3,2,3,2,1,3,2,3,3,4,5,4,3,3,3,5,3,5,4,3,3,3,1,3,4,3,10,9,8,8,8,1,11,9,8,7,8,10,9,7,10,8,4,4,4,3,5,5,6,5,4,4,3,6,3,4,4,4,0,0,0,4,5,5,6,6,1,,40,43,3,6,2,なし,1,,1,1,,3,4,5,3,5,5
2022/6/10 13:50,2022/6/10 14:15,100,1472,1,2022/6/10 14:15,R_3R1pVr9GGa7zxsO,anonymous,JA,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,5,4,3,4,3,2,4,3,4,4,4,5,3,3,4,4,3,5,2,3,4,5,3,4,3,3,2,4,3,4,3,5,5,3,3,3,4,3,3,3,3,4,3,3,3,2,3,4,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,2,3,3,2,2,3,4,2,3,4,3,3,2,2,3,2,3,3,3,4,4,5,3,5,5,3,5,3,3,5,4,2,3,4,3,9,9,8,7,8,1,9,9,8,8,9,9,8,8,9,7,4,4,4,4,5,5,5,4,4,4,4,4,3,4,4,4,0,0,0,4,5,3,3,999,1,,15,45,2,1,2,なし,1,,1,1,,5,5,5,5,5,6
2022/6/10 14:03,2022/6/10 14:15,100,681,1,2022/6/10 14:15,R_NXRj7h9LoSsW2Ix,anonymous,JA,2,3,4,3,2,3,3,2,2,3,4,4,2,4,3,3,4,2,2,3,4,3,3,2,3,3,3,3,3,4,2,3,4,4,3,2,4,2,3,4,5,3,4,2,4,2,3,3,4,2,4,2,3,2,2,4,2,2,2,3,2,3,2,2,2,3,2,3,4,3,4,1,4,3,4,3,2,2,3,3,3,3,2,4,3,3,2,3,3,3,4,2,4,3,4,4,3,2,2,2,3,2,3,4,2,3,4,4,2,4,4,4,4,3,3,3,4,8,9,8,8,9,9,9,7,10,10,9,9,7,9,8,8,4,2,3,5,4,4,3,4,5,4,4,3,3,2,4,4,0,0,0,5,5,3,4,7,2,,5,33,4,1,3,なし,1,,1,1,,4,6,5,4,7,8
2022/6/10 13:31,2022/6/10 14:15,100,2634,1,2022/6/10 14:15,R_3JCmXZG9iInJ8Og,anonymous,JA,2,5,5,3,2,4,4,5,5,3,4,3,2,1,1,3,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,3,1,5,5,2,5,2,4,3,2,3,4,5,5,5,3,2,5,5,5,5,5,5,5,5,5,3,2,3,5,3,3,3,2,4,5,3,3,5,3,4,4,1,2,5,5,4,4,3,4,2,3,4,3,1,3,1,1,2,2,1,3,1,5,2,4,4,5,5,4,3,3,5,5,3,1,5,5,1,3,4,3,9,10,1,1,7,1,7,10,1,1,7,11,11,1,11,7,4,6,5,1,6,6,6,5,5,5,2,6,1,1,4,4,0,0,0,6,7,6,2,6,2,,11,65,3,8,3,仏教,1,,1,1,,6,4,4,4,4,4
2022/6/10 13:44,2022/6/10 14:15,100,1845,1,2022/6/10 14:15,R_2P7g2ol64RoglVo,anonymous,JA,2,4,3,3,2,3,4,3,3,3,2,2,2,2,3,3,4,5,4,3,4,3,3,3,1,4,4,3,3,4,5,1,2,5,4,2,3,4,4,3,5,5,4,3,3,4,3,4,2,5,2,1,3,3,5,4,4,4,3,2,1,1,1,2,4,2,1,4,3,1,5,4,4,3,4,3,4,3,3,3,4,3,3,2,3,1,4,1,5,2,4,1,2,4,3,2,4,2,5,2,5,5,4,4,4,3,5,4,5,3,5,4,4,1,3,3,2,10,9,9,1,11,1,9,10,8,1,10,11,10,7,9,9,4,4,4,4,5,5,6,5,4,2,2,6,3,4,4,4,0,0,0,6,5,2,2,999,2,,9,62,2,8,3,なし,1,,1,1,,3,7,5,2,2,5
2022/6/10 13:52,2022/6/10 14:15,100,1395,1,2022/6/10 14:15,R_3qDqhomJZ4ScY5s,anonymous,JA,2,5,3,3,2,3,5,4,3,3,2,3,2,2,2,2,4,3,3,5,4,2,2,5,1,4,4,3,4,4,5,5,4,3,4,3,3,4,5,4,4,3,4,1,4,4,3,3,5,3,3,3,3,3,3,5,4,4,3,3,3,3,2,2,5,3,3,3,2,3,4,3,2,3,4,3,3,2,3,3,3,3,4,3,3,1,2,2,3,1,3,4,2,2,3,1,4,3,2,2,5,3,5,5,2,4,5,3,5,5,2,3,4,1,3,3,3,10,1,1,8,9,1,8,8,1,8,10,10,8,1,8,8,2,2,4,4,5,5,4,3,4,5,5,5,2,3,4,5,2,1,4,2,4,5,5,7,1,,27,35,4,6,3,なし,1,,1,1,,7,7,8,9,8,8
2022/6/10 14:00,2022/6/10 14:16,100,951,1,2022/6/10 14:16,R_r3ycryMKftO3owV,anonymous,JA,2,5,5,5,3,5,5,5,5,5,5,5,3,5,1,3,5,5,5,5,5,5,5,5,2,2,5,5,5,2,5,5,5,3,5,5,5,5,5,5,5,1,2,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,5,2,5,5,5,5,2,5,5,2,4,3,2,5,5,5,4,3,5,4,2,1,2,1,4,4,2,4,5,3,4,4,1,5,5,5,5,5,2,5,1,1,5,2,5,5,5,4,1,3,4,11,11,7,9,11,1,11,11,8,9,9,11,11,9,10,1,6,6,1,4,6,6,4,6,2,3,6,1,6,1,1,4,0,0,0,5,6,4,1,5,2,,19,31,5,3,3,なし,6,,1,1,,1,1,1,1,1,3
2022/6/10 13:40,2022/6/10 14:16,100,2135,1,2022/6/10 14:16,R_XM3T3w1Zp00GZgZ,anonymous,JA,2,5,3,2,4,3,4,5,3,4,2,3,2,2,1,1,5,5,4,5,3,4,5,5,3,5,5,3,5,3,2,3,3,5,5,4,5,4,5,5,4,5,3,5,3,5,5,4,5,5,5,2,3,5,4,5,3,5,5,5,5,4,2,2,5,2,3,3,5,3,5,4,3,5,5,2,5,3,3,5,5,4,1,3,2,3,3,2,5,3,3,5,2,3,5,3,3,2,5,3,5,5,5,5,5,4,5,4,5,5,5,5,5,2,3,5,4,11,10,10,11,11,1,11,11,11,10,11,11,10,10,11,11,5,5,5,6,6,5,6,6,2,5,5,5,5,5,6,6,0,0,0,3,3,4,5,10,2,,24,54,2,3,4,なし,1,,1,1,,2,2,5,3,2,5
2022/6/10 13:56,2022/6/10 14:17,100,1227,1,2022/6/10 14:17,R_2ydSNjGSJcebgzc,anonymous,JA,2,4,4,4,4,4,5,4,5,3,3,4,3,2,3,3,4,5,5,4,4,4,3,5,3,5,3,4,5,3,4,5,5,4,5,2,2,5,5,4,3,3,4,2,3,4,4,4,5,4,4,2,5,3,3,5,4,4,3,4,4,3,2,2,4,3,2,2,3,3,5,3,2,5,3,3,3,2,2,3,3,3,3,3,2,3,2,1,2,1,4,3,2,2,3,2,2,2,2,3,2,4,4,4,3,4,3,2,5,3,2,3,4,1,2,2,2,10,9,1,7,7,1,9,10,7,7,8,9,11,1,10,7,4,4,4,2,4,5,4,4,4,4,2,3,3,2,3,2,0,0,0,4,5,4,2,5,2,,12,30,4,3,4,なし,1,,1,1,,5,3,5,6,4,5
